SUID	Adduct	charge	cluster index	Compound_Name	Compound_Source	Data_Collector	GNPSLibraryURL	GNPSLinkout_Cluster	INCHI	Instrument	Ion_Source	IonMode	Library_Class	MassDiff	MQScore	MZErrorPPM	name	number of spectra	PI	RTConsensus	RTMean	shared name	SharedPeaks	Smiles	SpectrumID	sum(precursor intensity)
672	EI	0	286	"L-Threonine, 3TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000943205	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""286.0"""",""""main.cluster index_upperinput"""":""""286.0""""}"""	"InChI=1S/C13H33NO3Si3/c1-11(16-19(5,6)7)12(14-18(2,3)4)13(15)17-20(8,9)10/h11-12,14H,1-10H3/t11-,12+/m1/s1"	EI	EI	EI	3	335.177	0.736138	1.00E+06	286	166	NIST	12.86	12.86	286	12	C[C@H]([C@@H](C(=O)O[Si](C)(C)C)N[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000943205	1.14E+08
671		0	287					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""287.0"""",""""main.cluster index_upperinput"""":""""287.0""""}"""									287	100		12.97	12.97	287				2.26E+07
666	EI	0	288	N-(4-Iodo-phenyl)-2-methyl-butyramide	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00001018832	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""288.0"""",""""main.cluster index_upperinput"""":""""288.0""""}"""	"InChI=1S/C11H14INO/c1-3-8(2)11(14)13-10-6-4-9(12)5-7-10/h4-8H,3H2,1-2H3,(H,13,14)"	EI	EI	EI	3	303.012	0.604259	1.00E+06	288	118	NIST	12.97	12.97	288	6	CCC(C)C(=O)NC1=CC=C(C=C1)I	CCMSLIB00001018832	1.61E+07
665	EI	0	289	"1,5-cis,8-cis-Undecatriene-3,7-diol bis(trimethylsilyl)ether"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000943262	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""289.0"""",""""main.cluster index_upperinput"""":""""289.0""""}"""	"InChI=1S/C17H34O2Si2/c1-9-11-13-17(19-21(6,7)8)15-12-14-16(10-2)18-20(3,4)5/h10-13,15-17H,2,9,14H2,1,3-8H3/b13-11-,15-12-"	EI	EI	EI	3	326.21	0.783133	1.00E+06	289	158	NIST	13.06	13.06	289	6	CC/C=C\C(/C=C\CC(C=C)O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000943262	4.17E+07
95		0	290					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""290.0"""",""""main.cluster index_upperinput"""":""""290.0""""}"""									290	151		13.06	13.06	290				6922774.249
96		0	291					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""291.0"""",""""main.cluster index_upperinput"""":""""291.0""""}"""									291	168		13.17	13.17	291				4.59E+07
93	EI	0	292	"Phosphine, bis(diethylamino)menthyl-"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000908734	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""292.0"""",""""main.cluster index_upperinput"""":""""292.0""""}"""	"InChI=1S/C18H39N2P/c1-8-19(9-2)21(20(10-3)11-4)18-14-16(7)12-13-17(18)15(5)6/h15-18H,8-14H2,1-7H3"	EI	EI	EI	3	314.285	0.534147	1.00E+06	292	97	NIST	13.17	13.17	292	6	CCN(CC)P(C1CC(CCC1C(C)C)C)N(CC)CC	CCMSLIB00000908734	1128133.145
94	EI	0	293	"Sulfurous acid, butyl decyl ester"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000960894	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""293.0"""",""""main.cluster index_upperinput"""":""""293.0""""}"""	"InChI=1S/C14H30O3S/c1-3-5-7-8-9-10-11-12-14-17-18(15)16-13-6-4-2/h3-14H2,1-2H3"	EI	EI	EI	3	278.192	0.762693	1.00E+06	293	168	NIST	13.31	13.31	293	6	CCCCCCCCCCOS(=O)OCCCC	CCMSLIB00000960894	1.27E+07
91		0	294					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""294.0"""",""""main.cluster index_upperinput"""":""""294.0""""}"""									294	121		13.31	13.31	294				1.22E+07
90	EI	0	299	1-Trimethylsilyloxy-n-octene	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000943266	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""299.0"""",""""main.cluster index_upperinput"""":""""299.0""""}"""	"InChI=1S/C11H24OSi/c1-5-6-7-8-9-10-11-12-13(2,3)4/h10-11H,5-9H2,1-4H3/b11-10+"	EI	EI	EI	3	200.16	0.799934	1.00E+06	299	136	NIST	13.48	13.48	299	7	CCCCCC/C=C/O[Si](C)(C)C	CCMSLIB00000943266	1.19E+07
741	EI	0	304	2-Iodosobenzoic acid	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000967076	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""304.0"""",""""main.cluster index_upperinput"""":""""304.0""""}"""	"InChI=1S/C7H5IO3/c9-7(10)5-3-1-2-4-6(5)8-11/h1-4H,(H,9,10)"	EI	EI	EI	3	263.928	0.505487	1.00E+06	304	129	NIST	13.54	13.54	304	6	C1=CC=C(C(=C1)C(=O)O)I=O	CCMSLIB00000967076	1270634.132
141		0	306					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""306.0"""",""""main.cluster index_upperinput"""":""""306.0""""}"""									306	57		13.54	13.54	306				236533.5321
739	EI	0	308	1-(Phenylthio)isoquinoline	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00001014863	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""308.0"""",""""main.cluster index_upperinput"""":""""308.0""""}"""	InChI=1S/C15H11NS/c1-2-7-13(8-3-1)17-15-14-9-5-4-6-12(14)10-11-16-15/h1-11H	EI	EI	EI	3	237.061	0.563692	1.00E+06	308	159	NIST	13.73	13.73	308	6	C1=CC=C(C=C1)SC2=NC=CC3=CC=CC=C32	CCMSLIB00001014863	7793129.166
740	EI	0	309	"L-Aspartic acid, 2TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000943880	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""309.0"""",""""main.cluster index_upperinput"""":""""309.0""""}"""	"InChI=1S/C10H23NO4Si2/c1-16(2,3)14-9(12)7-8(11)10(13)15-17(4,5)6/h8H,7,11H2,1-6H3"	EI	EI	EI	3	277.117	0.837159	1.00E+06	309	162	NIST	13.73	13.73	309	10	C[Si](C)(C)OC(=O)CC(C(=O)O[Si](C)(C)C)N	CCMSLIB00000943880	3022148.05
509		0	310					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""310.0"""",""""main.cluster index_upperinput"""":""""310.0""""}"""									310	149		13.73	13.73	310				2131240.157
508		0	313					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""313.0"""",""""main.cluster index_upperinput"""":""""313.0""""}"""									313	152		13.81	13.81	313				1985532.288
512	EI	0	315	"Butanamide, 2-(dimethylamino)-N-[5,8-dioxo-3-phenyl-7-(phenylmethyl)-2-oxa-6,9-diazabicyclo[10.2.2]hexadeca-10,12,14,15-tetraen-4-yl]-3-methyl-, [3R-[3R*,4S*(S*),7S*]]-"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000912359	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""315.0"""",""""main.cluster index_upperinput"""":""""315.0""""}"""	"InChI=1S/C33H38N4O4/c1-22(2)29(37(3)4)33(40)36-28-30(25-13-9-6-10-14-25)41-26-17-15-23(16-18-26)19-20-34-31(38)27(35-32(28)39)21-24-11-7-5-8-12-24/h5-20,22,27-30H,21H2,1-4H3,(H,34,38)(H,35,39)(H,36,40)/b20-19+"	EI	EI	EI	3	554.289	0.844135	1.00E+06	315	109	NIST	13.81	13.81	315	8	CC(C)C(C(=O)NC1C(OC2=CC=C(C=C2)/C=C/NC(=O)C(NC1=O)CC3=CC=CC=C3)C4=CC=CC=C4)N(C)C	CCMSLIB00000912359	752573.5226
511	EI	0	316	"1-(3-Methylbutyl)-2,3,4,6-tetramethylbenzene"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00001048437	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""316.0"""",""""main.cluster index_upperinput"""":""""316.0""""}"""	"InChI=1S/C15H24/c1-10(2)7-8-15-12(4)9-11(3)13(5)14(15)6/h9-10H,7-8H2,1-6H3"	EI	EI	EI	3	204.188	0.717133	1.00E+06	316	97	NIST	13.81	13.81	316	6	CC1=CC(=C(C(=C1C)C)CCC(C)C)C	CCMSLIB00001048437	643114.2216
510	EI	0	317	"3-Aminoisobutyric acid, 3TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000943976	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""317.0"""",""""main.cluster index_upperinput"""":""""317.0""""}"""	"InChI=1S/C13H33NO2Si3/c1-12(13(15)16-19(8,9)10)11-14(17(2,3)4)18(5,6)7/h12H,11H2,1-10H3"	EI	EI	EI	3	319.182	0.90093	1.00E+06	317	171	NIST	13.88	13.88	317	14	CC(CN([Si](C)(C)C)[Si](C)(C)C)C(=O)O[Si](C)(C)C	CCMSLIB00000943976	5.64E+07
421		0	320					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""320.0"""",""""main.cluster index_upperinput"""":""""320.0""""}"""									320	116		14.07	14.07	320				1060430.671
419		0	322					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""322.0"""",""""main.cluster index_upperinput"""":""""322.0""""}"""									322	161		14.25	14.25	322				2058839.734
423		0	324					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""324.0"""",""""main.cluster index_upperinput"""":""""324.0""""}"""									324	161		14.31	14.31	324				1878983.472
424	EI	0	325	"4-O-Acetyl-2,5-di-O-methyl-3,6-dideoxy-d-gluconitrile"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000956758	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""325.0"""",""""main.cluster index_upperinput"""":""""325.0""""}"""	"InChI=1S/C10H17NO4/c1-7(13-3)10(15-8(2)12)5-9(6-11)14-4/h7,9-10H,5H2,1-4H3"	EI	EI	EI	3	215.116	0.736518	1.00E+06	325	54	NIST	14.31	14.31	325	7	CC(C(CC(C#N)OC)OC(=O)C)OC	CCMSLIB00000956758	1289376.143
422		0	327					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""327.0"""",""""main.cluster index_upperinput"""":""""327.0""""}"""									327	150		14.34	14.34	327				1405842.57
425	EI	0	328	"Methyl 2,5,8,11,14,17,20,23,26-nonaoxaoctacosan-28-oate"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000955460	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""328.0"""",""""main.cluster index_upperinput"""":""""328.0""""}"""	"InChI=1S/C20H40O11/c1-22-3-4-24-5-6-25-7-8-26-9-10-27-11-12-28-13-14-29-15-16-30-17-18-31-19-20(21)23-2/h3-19H2,1-2H3"	EI	EI	EI	3	456.257	0.606462	1.00E+06	328	119	NIST	14.34	14.34	328	6	COCCOCCOCCOCCOCCOCCOCCOCCOCC(=O)OC	CCMSLIB00000955460	266813.9769
172		0	330					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""330.0"""",""""main.cluster index_upperinput"""":""""330.0""""}"""									330	153		14.4	14.4	330				2739465.209
171	EI	0	331	"3-Amino-2-piperidone, 2TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000940296	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""331.0"""",""""main.cluster index_upperinput"""":""""331.0""""}"""	"InChI=1S/C11H26N2OSi2/c1-15(2,3)12-10-8-7-9-13(11(10)14)16(4,5)6/h10,12H,7-9H2,1-6H3"	EI	EI	EI	3	258.158	0.780157	1.00E+06	331	70	NIST	14.49	14.49	331	8	C[Si](C)(C)NC1CCCN(C1=O)[Si](C)(C)C	CCMSLIB00000940296	5056410.357
174	EI	0	332	"L-(+)-Threose, tris(trimethylsilyl) ether, ethyloxime (isomer 2)"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000943646	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""332.0"""",""""main.cluster index_upperinput"""":""""332.0""""}"""	"InChI=1S/C15H37NO4Si3/c1-11-17-16-12-14(19-22(5,6)7)15(20-23(8,9)10)13-18-21(2,3)4/h12,14-15H,11,13H2,1-10H3/b16-12+"	EI	EI	EI	3	379.203	0.844838	1.00E+06	332	146	NIST	14.49	14.49	332	9	CCO/N=C/C(C(CO[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000943646	4257683.493
173		0	333					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""333.0"""",""""main.cluster index_upperinput"""":""""333.0""""}"""									333	152		14.49	14.49	333				2489396.917
170	EI	0	336	"1,1,1,3,5,5,7,7,7-Nonamethyl-3-(trimethylsiloxy)tetrasiloxane"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000942753	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""336.0"""",""""main.cluster index_upperinput"""":""""336.0""""}"""	"InChI=1S/C12H36O4Si5/c1-17(2,3)13-20(10,11)16-21(12,14-18(4,5)6)15-19(7,8)9/h1-12H3"	EI	EI	EI	3	384.146	0.907954	1.00E+06	336	89	NIST	14.62	14.62	336	16	C[Si](C)(C)O[Si](C)(C)O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000942753	1851998.314
169		0	337					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""337.0"""",""""main.cluster index_upperinput"""":""""337.0""""}"""									337	75		14.62	14.62	337				343157.6256
168	EI	0	339	Tetrasul sulfoxide	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000940145	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""339.0"""",""""main.cluster index_upperinput"""":""""339.0""""}"""	InChI=1S/C12H6Cl4OS/c13-7-1-3-8(4-2-7)18(17)12-6-10(15)9(14)5-11(12)16/h1-6H	EI	EI	EI	3	337.889	0.513348	1.00E+06	339	146	NIST	14.72	14.72	339	6	C1=CC(=CC=C1S(=O)C2=CC(=C(C=C2Cl)Cl)Cl)Cl	CCMSLIB00000940145	2060198.552
70	EI	0	340	"Chromium, cyclopentadienyl-(hexamethylbenzene)"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00001006541	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""340.0"""",""""main.cluster index_upperinput"""":""""340.0""""}"""		EI	EI	EI	3	279.12	0.613441	1.00E+06	340	95	NIST	14.72	14.72	340	8		CCMSLIB00001006541	457596.1505
71	EI	0	342	"Ritalinic acid, N-trimethylsilyl-, trimethylsilyl ester"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00001043917	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""342.0"""",""""main.cluster index_upperinput"""":""""342.0""""}"""	"InChI=1S/C19H33NO2Si2/c1-23(2,3)20-15-11-10-14-17(20)18(16-12-8-7-9-13-16)19(21)22-24(4,5)6/h7-9,12-13,17-18H,10-11,14-15H2,1-6H3"	EI	EI	EI	3	363.205	0.925693	1.00E+06	342	119	NIST	14.78	14.78	342	10	C[Si](C)(C)N1CCCCC1C(C2=CC=CC=C2)C(=O)O[Si](C)(C)C	CCMSLIB00001043917	2903486.433
72		0	343					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""343.0"""",""""main.cluster index_upperinput"""":""""343.0""""}"""									343	163		14.78	14.78	343				2205486.715
120		0	344					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""344.0"""",""""main.cluster index_upperinput"""":""""344.0""""}"""									344	113		14.78	14.78	344				445740.0379
68		0	345					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""345.0"""",""""main.cluster index_upperinput"""":""""345.0""""}"""									345	166		14.83	14.83	345				5.22E+07
69	EI	0	346	Sym-tetramethyl(diisopropyl)disiloxane	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000989746	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""346.0"""",""""main.cluster index_upperinput"""":""""346.0""""}"""	"InChI=1S/C10H26OSi2/c1-9(2)12(5,6)11-13(7,8)10(3)4/h9-10H,1-8H3"	EI	EI	EI	3	218.152	0.719503	1.00E+06	346	161	NIST	14.83	14.83	346	6	CC(C)[Si](C)(C)O[Si](C)(C)C(C)C	CCMSLIB00000989746	3842045.672
190	EI	0	348	"3-Ethoxy-1,1,1,7,7,7-hexamethyl-3,5,5-tris(trimethylsiloxy)tetrasiloxane"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000943780	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""348.0"""",""""main.cluster index_upperinput"""":""""348.0""""}"""	"InChI=1S/C17H50O7Si7/c1-17-18-30(19-25(2,3)4,20-26(5,6)7)24-31(21-27(8,9)10,22-28(11,12)13)23-29(14,15)16/h17H2,1-16H3"	EI	EI	EI	3	562.194	0.845538	1.00E+06	348	137	NIST	14.9	14.9	348	17	CCO[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000943780	6403138.188
76	EI	0	349	"2-Isobenzazole, 1,3-dioxo-2-ethyl-5,6-methylenedioxy-"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000900039	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""349.0"""",""""main.cluster index_upperinput"""":""""349.0""""}"""	"InChI=1S/C11H9NO4/c1-2-12-10(13)6-3-8-9(16-5-15-8)4-7(6)11(12)14/h3-4H,2,5H2,1H3"	EI	EI	EI	3	219.053	0.500797	1.00E+06	349	155	NIST	14.97	14.97	349	6	CCN1C(=O)C2=CC3=C(C=C2C1=O)OCO3	CCMSLIB00000900039	1962502.107
638		0	351					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""351.0"""",""""main.cluster index_upperinput"""":""""351.0""""}"""									351	163		15.02	15.02	351				3831600.831
637	EI	0	353	"Pyridinium, 1-methyl-, iodide"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00001051870	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""353.0"""",""""main.cluster index_upperinput"""":""""353.0""""}"""		EI	EI	EI	3	220.97	0.501057	1.00E+06	353	137	NIST	15.08	15.08	353	6		CCMSLIB00001051870	1749333.015
418	EI	0	355	"(-)-Epinephrine, 4TBDMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000903404	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""355.0"""",""""main.cluster index_upperinput"""":""""355.0""""}"""	"InChI=1S/C33H69NO3Si4/c1-30(2,3)38(14,15)34(13)25-29(37-41(20,21)33(10,11)12)26-22-23-27(35-39(16,17)31(4,5)6)28(24-26)36-40(18,19)32(7,8)9/h22-24,29H,25H2,1-21H3"	EI	EI	EI	3	639.435	0.713946	1.00E+06	355	111	NIST	15.08	15.08	355	6	CC(C)(C)[Si](C)(C)N(C)CC(C1=CC(=C(C=C1)O[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C	CCMSLIB00000903404	772958.7558
634	EI	0	357	"Dibenzo[1,4]dioxine, 1,2,4-trifluoro-3-trifluoromethyl-"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00001004247	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""357.0"""",""""main.cluster index_upperinput"""":""""357.0""""}"""	"InChI=1S/C13H4F6O2/c14-8-7(13(17,18)19)9(15)11-12(10(8)16)21-6-4-2-1-3-5(6)20-11/h1-4H"	EI	EI	EI	3	306.012	0.539579	1.00E+06	357	153	NIST	15.16	15.16	357	6	C1=CC=C2C(=C1)OC3=C(O2)C(=C(C(=C3F)C(F)(F)F)F)F	CCMSLIB00001004247	1621159.403
